uid,lat,lon,aqi,station_name,recorded_at,etl_insert_ts,etl_update_ts
10522,57.3937,11.9142,22,"Råö, Sweden",2023-08-19T02:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10525,65.684,-18.088,7,"Strandgata, Iceland",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10557,43.856667,18.398205,139,"Sarajevo US Embassy, Bosnia Herzegovina",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10559,41.694342,24.738078,46,"Rozhen - KFS, Bulgaria",2023-08-22T02:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10560,43.851367,25.964086,87,"Ruse - Vazrazhdane, Bulgaria",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10578,33.482878,48.408603,-,"Medical Sciences, KhorramAbad, Lorestan, Iran (علوم پزشکی خرم آباد لرستان)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10582,35.8354645,50.9959656,-,"Doe Unviversity, Karaj, Alborz, Iran (اداره كل حفاظت محيط زيست کرج البرز)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10584,32.6641151,51.7014139,-,"Ahmad abad, Isfahan, Iran (احمد آباد اصفهان)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10586,31.318914,48.670962,-,"Ahvaz, Khouzestan, Iran (اهواز- اداره کل  اهواز خوزستان)",2023-08-15T23:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10589,28.9568778,50.8370286,-,"Bushehr, Iran (بوشهر)",2023-08-20T16:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10594,33.6453333,46.40952777,-,"Ilam, Iran (ایلام)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10598,30.293697,57.08758,-,"Moshtagh Sq, Kerman, Iran (کرمان -میدان مشتاق کرمان كرمان)",2023-08-20T16:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10606,34.1908502,48.3769637,90,"Nahavand, Hamadan, Iran (نهاوند همدان)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10608,32.22091944,54.0256972,-,"Meybod, YAZD, Iran (میبد یزد)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10609,37.4766453,57.3153554,-,"Khorasan Shomali, Bojnurd, Khorasan Shomali, Iran (بجنورد خراسان شمالی)",2023-08-20T16:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10612,32.3275226,50.8653712,-,"ShahrKord, Shahr e kord, Chahar Mahal, Iran (شهرکرد چهارمحال بختیاری)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10614,30.358391,50.802813,-,"Gachsaran, Kohgolie va Boyer Ahman, Iran (گچساران كهگیلویه و بویراحمد)",2023-08-19T08:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10615,32.84673,59.224007,-,"Birjand, Khorasan Jonoubi, Iran (بیرجند- اداره کل  بیرجند خراسان جنوبی)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10619,32.657834,51.64649,100,"kharazi, Isfahan, Iran (خرازی اصفهان)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10624,27.835771,52.067974,-,"Kangan, Bushehr, Iran (کنگان بوشهر)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10635,35.0435208,46.3553569,-,"Paveh, Kerman Shah, Iran (پاوه- فرمانداری پاوه كرمانشاه)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10637,37.3165811,49.6065279,-,"Rasht, Gilan, Iran (رشت- محیط زیست رشت گیلان)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10638,31.8461291,54.3859898,63,"Yazd - Menabe Tabiei, Yazd, YAZD, Iran (یزد -  منابع طبیعی یزد)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10643,30.8002652,56.590027,-,"Zarand, Kerman, Iran (زرند كرمان)",2023-08-16T00:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10645,35.152775,47.797134,157,"Qorveh, Gorveh, Kordestan, Iran (قروه  قروه كردستان)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10659,31.548718,60.0439855,71,"Nehbandan, Khorasan Jonoubi, Iran (نهبندان خراسان جنوبی)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10664,30.6439615,51.6010765,-,"Yasuj, Kohgolie va Boyer Ahman, Iran (یاسوج كهگیلویه و بویراحمد)",2023-08-20T16:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10665,37.55414,45.04709,-,"Urmia No 3 , Urmia, AZ-West, Iran (شماره 3 ارومیه ارومیه آذربایجان غربی)",2023-08-19T17:30:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10685,-0.333949,-78.553416,112,"Guamaní, Quito, Ecuador",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10686,-0.214933,-78.403253,92,"Tumbaco, Quito, Ecuador",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10689,-27.393267718517,-70.298615435165,63,"San Fernando, Chile",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10694,-37.485131692556,-73.331626473541,70,"Balneario Curanilahue, Chile",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10695,-36.97743148785,-72.932017713268,50,"Hualqui, Chile",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10697,-41.399169537038,-72.899522781372,152,"Alerce, Chile",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10698,-40.286857441758,-73.076710459412,70,"La Union, Chile",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10712,55.9033,-110.7499,28,"Janvier, Alberta, Canada",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10714,48.786114,-123.717307,80,"Duncan College Street, British Comlumbia, Canada",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10718,-30.50851,151.66173,8,Armidale Northern Tablelands,2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10719,-32.2196,148.5777,7,Central West LLS Dubbo,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10727,-19.2509,146.8073,27,North Ward,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10742,29.969617,35.061257,75,"Ketura, Northern Negev, Israel (ישראל,קטורה, צפון הנגב)",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10743,32.212,34.987,119,"Station 7, Mobile stations, Israel (ישראל,ניידת7, תחנות ניידות)",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10755,-23.682068,27.722012,99,"Lephalale-NAQI, Waterberg, South Africa",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10759,-26.550639,29.079028,180,"Secunda, Gert Sibande, South Africa",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10761,-24.591058,27.391605,156,"Thabazimbi, Waterberg, South Africa",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10770,-25.773111,29.438611,163,"Middelburg MP, Nkangala, South Africa",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10772,-26.854713,26.846664,169,"Khuma, Dr Kenneth Kaunda, South Africa",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10781,-33.763778,25.683428,38,"Saltworks-NAQI, Nelson Mandela Bay Metro, South Africa",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10783,-31.398641,19.140214,13,"Karoo-NAQI, Namakwa, South Africa",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.847906
10816,42.564444444444,-6.781944444444,52,"Otero, León, Spain",2023-08-22T02:00:00+09:00,2023-08-21 13:51:39.847906,2023-08-21 13:51:39.847906
10833,53.59235,10.053724,38,"Habichtstraße, Hamburg, Germany",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10851,50.051666666667,8.2458333333333,165,"Wiesbaden-Süd, Germany",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10867,50.498888888889,9.9366666666667,48,"Wasserkuppe, Germany",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10870,51.291666666667,9.7744444444444,43,"Wald, Witzenhausen, Germany",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10873,57.481308,-4.241451,10,"Inverness, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
10885,51.182293,14.4237749,51,"Bautzen, Germany",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
10886,50.606944,12.213889,68,"Brockau, Germany",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
10904,54.09323,10.240596,27,"Bornhöved, Schleswig-Holstein, Germany",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
10910,41.7272528,13.0037837,53,"Colleferro Europa, Roma, Lazio, Italy",2023-08-18T06:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10912,46.4271136,11.3372914,33,"Laives Leifers, Bolzano Alto Adige, Italy",2023-08-21T18:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
10933,40.85419,14.25133,62,"Museo Nazionale, Napoli, Campania, Italy",2023-08-19T01:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
10943,40.68389,14.76972,153,"Ospedale via Vernieri, Salerno, Campania, Italy",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
10952,31.8542,106.7658,53,"丽阳花园, Bazhong (巴中丽阳花园)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
10953,31.8653,106.7417,97,"圣泉水务公司, Bazhong (巴中圣泉水务公司)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11116,34.532499999976,108.83527779973,119,"Shuyang County, Xianyang (咸阳泾阳县泾干广场)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11118,35.037500000226,108.08249999958,74,"Bin County Environmental Protection Bureau, Xianyang (咸阳彬县环保局)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11158,37.607500000126,108.80666669981,-,"Jingbian County Old Environmental Protection Bureau, Yulin (榆林靖边县老环保局)",2023-08-21T05:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11159,37.458404999892,110.74612700036,72,"Wubao County Government, Yulin (榆林吴堡县政府)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11169,33.00333332977,106.93305560034,76,"Nanzheng County Environmental Protection Bureau, Hanzhong (汉中南郑县环保局)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11192,35.47735600008,110.44827900038,144,"Quinta Park, Hancheng (韩城金塔公园)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11233,35.206479,48.7212994,-,"KabudRahang, Hamadan, Iran (کبودرآهنگ همدان)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11236,38.0480556,46.3713889,57,"Marmar Hotel, Tabriz, AZ-East, Iran (تقاطع هتل مرمر تبریز آذربایجان شرقی)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11258,34.08721,49.687898,121,"Mokhaberat, Arak, Markazy, Iran (مخابرات اراک مركزی)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11261,34.665422,50.875597,-,"Imam, Qom, Iran (امام قُم قم)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11262,31.698532,55.468984,106,"Sange Ahan Choghart Bafgh, Bafgh, YAZD, Iran (بافق سنگ آهن چغارت بافق یزد)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11269,30.233011,74.907758,40,"Hardev Nagar, Bathinda, India",2023-08-22T05:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11271,23.685297,86.945968,55,"Asansol Court Area, Asansol, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11275,23.10844,77.511428,88,"Sector-D Industrial Area, Mandideep, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11277,29.4723508,77.7194031,153,"New Mandi, Muzaffarnagar, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11280,16.5150833,80.5181667,73,"Secretariat, Amaravati, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11284,17.460103,78.334361,103,"Central University, Hyderabad, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-18 14:31:07.765750
11286,23.182719,75.768218,123,"Mahakaleshwar Temple, Ujjain, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11287,24.58434363,80.8549414,69,"Bandhavgar Colony, Satna, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11288,20.9360711,85.1707021,25,"Talcher Coalfields, Talcher, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.765750,2023-08-21 13:51:39.848903
11289,25.771061,73.340227,144,"Indira Colony Vistar, Pali, India",2023-08-22T05:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11291,26.9164092,75.7994901,116,"Police Commissionerate, Jaipur, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-21 13:51:39.848903
11292,23.707909,86.41467,73,"Tata Stadium, Jorapokhar, India",2023-08-21T22:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11293,12.917348,77.622813,166,"Silk Board, Bengaluru, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-21 13:51:39.848903
11299,31.321907,75.578914,100,"Civil Line, Jalandhar, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-18 14:31:07.773786
11303,16.9872867,81.7363176,17,"Anand Kala Kshetram, Rajamahendravaram, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-21 13:51:39.848903
11310,31.0325454,76.5623046,101,"Ratanpura, Rupnagar, India",2023-08-22T05:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11311,26.470859,74.646594,158,"Civil Lines, Ajmer, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-18 14:31:07.773786
11314,24.5886166,73.6321397,90,"Ashok Nagar, Udaipur, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.773786,2023-08-21 13:51:39.848903
11330,38.2478,109.7336,70,"环保监测大楼, Yulin (榆林环保监测大楼)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11338,35.688012,126.886775,93,"Sintaein, Jeonbuk, South Korea (신태인 전북)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11343,37.6683,126.7564,63,"Juyeop-dong, Gyeonggi, South Korea (주엽동 경기)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11405,44.925448691458,1.8457342154165,48,"Biars-sur-Cère, France",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11427,21.8004996,83.8396977,44,"GM Office, Brajrajnagar, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11436,43.011906,-73.6491,70,"Stillwater, New York, USA",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11437,43.052351,-76.059185,46,"East Syracuse, New York, USA",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11515,34.6743623,126.9065322,70,"Jangheung-eup, Jeonnam, South Korea (장흥읍 전남)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11526,37.0416085,137.8527975,55,"Yokomachi, Itoigawa-shi, Niigata-ken, Japan (糸魚川糸魚川市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11575,-33.981195,22.473122,49,"George-NAQI, Garden Route, South Africa",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11600,36.2974,59.6632,-,"Avini, Mashhad, Khorasan  Razavi, Iran (آوینی مشهد خراسان رضوی)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11601,36.2654,59.621,67,"Chaman, Mashhad, Khorasan  Razavi, Iran (چمن مشهد خراسان رضوی)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11612,41.526909,31.937496,70,"Eren Enerji Tepekoy, Turkey",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11646,31.277438,49.605847,92,"Ramhormoz, Khouzestan, Iran (رامهرمز خوزستان)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11647,35.2265556,52.3301889,-,"Garmsar, Semnan, Iran (گرمسار سمنان)",2023-08-20T16:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11713,-25.835814,25.614534,137,"Mafikeng-NAQI, Ngaka Modiri Molema, South Africa",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11731,-29.138507,26.241952,199,"Pelonomi-NAQI, Mangaung  Metro, South Africa",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11732,36.7558,3.039114,21,"Algiers US Embassy, Algeria",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11736,34.1078003,46.5375916,81,"Islam Abad Kermanshah, EslamAbad e gharb, Kerman Shah, Iran (اسلام آباد - کرمانشاه اسلام آباد غرب كرمانشاه)",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11739,33.7235,73.11822,119,"Islamabad US Embassy, Pakistan",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11750,46.60234,-90.65615,55,"Bad River, Wisconsin, USA",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11759,41.95867,3.2129009,46,"Begur, Catalunya, Spain",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11760,42.05132,0.7295987,53,"Montsec, Catalunya, Spain",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11765,31.560078,74.33589,112,"Lahore US Embassy, Pakistan",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11783,17.896122,102.64,59,"Vientiane US Embassy, Laos",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.777602,2023-08-18 14:31:07.777602
11784,16.8256,96.1445,25,"Rangoon US Embassy, Maynmar",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.777602,2023-08-21 13:51:39.848903
11791,34.00585,71.53775,162,"Peshawar US Consulate, Pakistan",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11806,40.570555555556,-6.2225,44,"El Maillo, Salamanca, Spain",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11809,41.932777777778,-4.47,65,"Hontoria I - Poblado, Palencia, Spain",2023-08-22T02:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11818,54.116056,22.93875,39,"Suwałki ul. Pułaskiego, Poland",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11828,44.85998,11.61,68,"Barco Nuova, Emilia Romagna, Italy",2023-08-21T06:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11831,16.23674,-61.534101,55,"Station Ptp Victoire, Guadeloupe, France",2023-08-21T22:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11834,-29.858283,31.027286,1,"City Hall - Durban-NAQI, eThekwini Metro, South Africa",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11837,-29.934094,30.988622,74,"Wentworth Reservior-NAQI, eThekwini Metro, South Africa",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11843,21.613267,73.010555,56,"GIDC, Ankleshwar, India",2023-08-22T04:30:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11844,26.181742,91.78063,80,"Railway Colony, Guwahati, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11845,29.497973,76.993331,516,"Sector-18, Panipat, India",2023-08-22T05:30:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11848,28.194909,76.862296,171,"RIICO Ind. Area III, Bhiwadi, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11858,29.8006,76.4155,167,"Rishi Nagar, Kaithal, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11893,37.0485072,129.065288,80,"Seokpo-myeon, Gyeongbuk, South Korea (석포면 경북)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11894,34.6446579,126.7711918,76,"Gangjin-eup, Jeonnam, South Korea (강진읍 전남)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11895,38.55767,68.77592,162,"Dushanbe US Embassy, Tajikistan",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11908,20.973272222222,-89.624811111111,22,"SDS01, Mérida, Yucatán, Mexico",2023-08-22T01:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11919,10.073232,76.302765,88,"Udyogamandal, Eloor, India",2023-08-19T03:30:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11924,42.910942,-122.145116,158,"Crater Lake Rim, Oregon, USA",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11929,46.8183,-92.0892,88,"Duluth-WDSE, Minnesota, USA",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11933,42.82231,-106.36501,34,"Casper Gaseous, Wyoming, USA",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11934,42.267002,-89.08917,79,"Rockford, Illinois, USA",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11935,41.578603,-87.557392,94,"Kingery Near-road #1, Illinois, USA",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11943,46.316174,4.839994,58,"Macon Paul Bert, France",2023-08-19T00:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11949,47.27476,4.099476,44,"Morvan, France",2023-08-22T00:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11969,-41.52663988,173.95608203,55,"Blenheim Blenheim Bowling Club, New Zealand",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11971,-41.27822953,173.27352648,55,"Nelson South Nelson At St Vincent St, New Zealand",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11972,-45.254852,169.390333,19,"Alexandra, New Zealand",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11973,-44.94857127,168.84573717,48,"Arrowtown, New Zealand",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11976,-45.86909824,170.51770311,14,"Dunedin Central Dunedin, New Zealand",2023-08-19T02:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11981,-46.147584304545,168.3234663957,55,"Winton Winton At Essex Street, New Zealand",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
11986,-38.05712208629,175.77192840913,78,"Putaruru Bowling Club, New Zealand",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
11987,-38.691894931917,176.09117495496,97,"Taupo Gillies Ave, New Zealand",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11991,41.670277777778,-0.87111111111111,53,"El Picarral, Zaragoza, Spain",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.848903,2023-08-21 13:51:39.848903
11996,41.640277777778,-0.86305555555556,41,"Las Fuentes, Zaragoza, Spain",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-18 14:31:07.778771
12387,-30.0359,148.1231,13,North West LLS Walgett,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
12388,-30.0362,145.9521,7,Western LLS Bourke,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.778771,2023-08-21 13:51:39.848903
